,#name,x,y,z,heading,pitch,roll,cluster
56,frame000130.png,6.917979620133083,33.07052969773519,1.246543983260989,-132.7373289,83.22406200506994,51.24200992,0
57,frame000131.png,6.867018356205692,32.99458930461668,1.221923567400396,-133.2423775,82.88472256685428,49.73893453249356,0
58,frame000132.png,6.84215275,32.91892190134577,1.206976401085021,-131.5712886,82.79231603850246,49.90511354263973,0
59,frame000133.png,6.824484638085462,32.73859291439508,1.193395196334697,-131.2196834,82.77089160466451,48.99361761224257,0
60,frame000134.png,6.806419488480289,32.53792910164905,1.216043185,-130.4371267,82.85706044079204,47.96991391091296,0
61,frame000135.png,6.762701077,32.34369111953958,1.225548868211533,-130.8226515,82.80893845717604,46.63896495322698,0
62,frame000136.png,6.712680310971404,32.17958413179021,1.215284884044961,-129.4855914,83.16442074134658,47.57438686,0
63,frame000137.png,6.628856724747802,31.93733344413471,1.189743824911039,-130.8453602,83.35532273498977,45.98745915652804,0
64,frame000138.png,6.558770948,31.70110051809904,1.213703639232405,-132.3061293,83.59125247538084,44.51533016099965,0
65,frame000139.png,6.516870190794593,31.49493298192024,1.213086010514012,-134.1051732,83.5619880961142,42.72933871792905,0
66,frame000140.png,6.484506690195795,31.28011156344465,1.183158181278579,-134.0703945,83.67606381610786,42.25389317269391,0
67,frame000141.png,6.463375821310223,31.02667198087671,1.191235829021307,-133.180907,83.79162640554206,42.84989987583495,0
68,frame000142.png,6.436429487015575,30.81387610077177,1.209930566382429,-133.5611942,83.61016330785036,41.96219037382847,0
69,frame000143.png,6.399987027804267,30.60388991977216,1.203552975801302,-133.661764,83.50931257774398,41.79569263172066,0
70,frame000144.png,6.358062419707307,30.37973375149178,1.176397168848347,-134.0166463,83.41544600570785,41.60302270593781,0
71,frame000145.png,6.318494217,30.08216505608591,1.192706749361041,-130.9457468,83.77791235782219,44.31226184493737,0
72,frame000146.png,6.331093393140904,29.86387738777331,1.196235858805937,-137.5959117,83.07819656626765,38.66152113033039,0
73,frame000147.png,6.354653185,29.62049787432242,1.156964988460967,-139.0319085,82.82612299340319,36.98751826328575,0
74,frame000148.png,6.389332635032781,29.35552272532361,1.145162106,-139.0796705,82.84034308142144,36.89781570929213,0
75,frame000149.png,6.403703861887783,29.10918538099259,1.158221895073747,-140.313755,82.83376713957172,35.18595128147035,0
76,frame000150.png,6.414687392346337,28.88719449639233,1.146862361522186,-138.6048062,83.18611747623986,36.82855534954793,0
77,frame000151.png,6.417921157106939,28.62971010466806,1.102814970484479,-138.0135329,83.46838780054924,37.81101798588874,0
78,frame000152.png,6.421663304,28.37259561216027,1.117195849620998,-138.2618283,83.54069111686114,37.78226481166041,0
79,frame000153.png,6.448784252543208,28.15696462035874,1.145116950626069,-138.9324979,83.6885112952667,37.52325282017109,0
80,frame000154.png,6.472851426512252,27.86210864753464,1.121043915324238,-139.9212278,83.39940303304874,36.06675432289475,0
81,frame000155.png,6.500036986551978,27.62606430413052,1.132538206746776,-140.2929888,83.33616469478993,36.01377478414062,0
82,frame000156.png,6.489883874683882,27.34628197,1.140203640943766,-143.2805212,82.33034102947668,31.91181033255707,0
83,frame000157.png,6.469141055,27.10912801550349,1.122729217453067,-142.475988,82.42449378289243,32.50998215341853,0
84,frame000158.png,6.432718994,26.82602642191499,1.114807424087699,-141.2871422,82.24781709750627,33.74386803856885,0
85,frame000159.png,6.409635040298463,26.55521360337412,1.126768134983656,-144.9881507,81.566822370307,30.66954654098083,0
86,frame000160.png,6.398972241296748,26.30658860398192,1.118176742771281,-146.3423223,81.49062428581927,29.57972511119895,0
87,frame000161.png,6.385268903247081,26.02540664894828,1.093469751963956,-145.5276412,81.53112958861144,30.28802977,0
88,frame000162.png,6.377071960830166,25.77396304321799,1.093401611538324,-146.3012995,81.44562699752805,29.70190448826085,0
89,frame000163.png,6.351865169027844,25.52051985386256,1.089586645655363,-147.0491409,81.20028392354418,29.00472767,0
90,frame000164.png,6.311595803485968,25.26871367,1.065279886119249,-146.394289,81.89035545,30.32171557861051,0
91,frame000165.png,6.265218379693595,24.98067826699812,1.066786660698678,-147.8562919,82.12613125924584,29.02075477340728,0
92,frame000166.png,6.257691992995552,24.74439311507851,1.070467999923565,-152.867342,81.83894991495956,24.84784899719956,0
93,frame000167.png,6.257372133,24.44650917897867,1.038318708868472,-153.3383799,81.95833321822718,24.05911339552658,0
94,frame000168.png,6.268553975358758,24.18759114699888,1.038954235248881,-153.4127245,82.52135563155994,23.40483024868076,0
95,frame000169.png,6.266864437965733,23.90882465326748,1.064529960106741,-153.0862913,82.6012609476984,22.73812038652223,0
96,frame000170.png,6.27115193,23.64395055985549,1.055339731694803,-151.324684,82.96767318220135,23.96270634270488,0
97,frame000171.png,6.266683086873915,23.36209987386203,1.034207459421657,-150.0512485,83.44088677416237,25.10339005576291,0
98,frame000172.png,6.259822845,23.07348434631674,1.056393687124492,-149.185622,83.83570496703469,25.64985559088617,0
99,frame000173.png,6.271095170464688,22.78856343267633,1.056865480720207,-149.1827353,84.15865474689673,25.56128410396883,0
100,frame000174.png,6.287709418522679,22.53493854,1.040634213656654,-147.7713431,84.68242296323704,26.96758882586181,0
101,frame000175.png,6.308394680748426,22.24458435329493,1.063185220236803,-148.0003569,84.7828132876843,26.78012666049452,0
102,frame000176.png,6.297292750430728,21.94209794,1.066238149790173,-149.9215007,84.01560831513463,23.95317368943657,0
103,frame000177.png,6.273954637,21.64044259,1.040444139031653,-148.3981726,83.89451171439208,25.43788182190379,0
104,frame000178.png,6.233547359862525,21.33896844579646,1.040383492233159,-147.4088906,83.64913627610687,26.65284905291952,0
105,frame000179.png,6.210126749842274,21.01500980572066,1.063421379545644,-149.6555058,82.98947056058618,24.77487319494829,0
106,frame000180.png,6.194544138220147,20.69048012139917,1.046685800559159,-150.1691291,83.04885004134836,24.20417375,0
107,frame000181.png,6.196111217554224,20.38813936817956,1.038594392,-150.6570999,82.96348083591572,24.01710679733878,0
108,frame000182.png,6.189302489334418,20.08563315304118,1.071919421308876,-150.9462346,82.7665656376006,23.92537925052021,0
109,frame000183.png,6.184707513564875,19.81955747544454,1.067291996,-150.2587915,82.89357211689509,25.17917136119236,0
110,frame000184.png,6.168301053621002,19.53704570839272,1.048412143180155,-149.9969859,83.05907337569128,26.16421628876623,0
111,frame000185.png,6.148781104817115,19.22392448581608,1.077438698227897,-150.648158,82.82738790736417,25.90232595791575,0
112,frame000186.png,6.155401215089006,18.92864091437703,1.083374089464509,-151.4613018,82.55730960544342,25.42400209646592,0
113,frame000187.png,6.160564525079304,18.59851985662582,1.053575110199795,-151.7645173,82.26465121521977,25.13085937313689,0
114,frame000188.png,6.163931717971719,18.27489493070135,1.067957648291916,-152.1304082,82.02306231601047,24.87351778389971,0
115,frame000189.png,6.157966144519744,18.00704915135658,1.077255110748816,-151.6369369,81.78156766990755,25.08937638491494,0
116,frame000190.png,6.136010973361051,17.68682631762514,1.051774413169202,-151.1070772,81.59362158,25.43643579059293,0
117,frame000191.png,6.097045243618098,17.33607234754096,1.049670746,-149.4702044,81.47542038116673,26.53175712158593,0
118,frame000192.png,6.075013910251968,17.03657401900002,1.074610468551617,-150.6295698,81.22159645128504,25.36984519440394,0
119,frame000193.png,6.062718727744171,16.69877588543059,1.056722400252288,-150.3601475,81.04400461268804,24.97966580482015,0
120,frame000194.png,6.059278102343379,16.39038505,1.057275803353248,-148.7783059,81.36468562028901,25.78577663262505,0
121,frame000195.png,6.047216786453586,16.02206221806676,1.073755795100717,-149.4513207,80.80075289677325,23.50666616380772,0
122,frame000196.png,6.037025130393403,15.77314224797833,1.068557360107141,-150.1270918,80.83343671405426,22.82406546894016,0
123,frame000197.png,6.025241255732729,15.49625753518875,1.040793143,-149.4308889,81.38942783431565,24.20204411770687,0
124,frame000198.png,5.99756386,15.09849382308738,1.052566557,-152.1933137,80.86519581490181,21.80431738,0
125,frame000199.png,6.002590996097451,14.83002030391462,1.069185683705562,-154.0994962,80.66619780011963,20.79211494038496,0
126,frame000200.png,6.013757968005319,14.51144837614551,1.045234457420708,-154.4770795,80.72528091506281,20.75576931289842,0
127,frame000201.png,6.035867102494343,14.21848326648009,1.049131490541469,-157.0522613,80.9161706072152,18.6180155,0
128,frame000202.png,6.027025257807773,13.90215669474575,1.078254472239139,-155.5806782,80.70883631702826,20.06175027340326,0
129,frame000203.png,6.021804804,13.63149081229171,1.075270991085047,-153.3531332,81.06012223048303,23.06097813308498,0
130,frame000204.png,6.005915313067311,13.27936537290316,1.058776809290997,-153.4145936,80.76647422833439,23.58708259605427,0
131,frame000205.png,5.995050672112578,12.96129483455128,1.089714902129882,-152.9000494,80.43145755,24.62284300608295,0
132,frame000206.png,6.004343000987848,12.67400907228314,1.085061363007072,-151.5976839,80.38971824,26.06371710524099,0
133,frame000207.png,6.034312902926443,12.33606174490024,1.063388765654212,-150.9355394,80.25053098760083,26.64007491347626,0
134,frame000208.png,6.050245587857896,12.06212981,1.104094643151866,-149.889373,80.10783132887781,27.48446826926103,0
135,frame000209.png,6.048846998262443,11.78002358,1.109418685360635,-148.8160796,80.11575633350122,28.27022274374455,0
136,frame000210.png,6.040774887332661,11.47789735165974,1.084982012093817,-147.3446392,80.49249298353293,30.09445135335278,0
137,frame000211.png,6.027796067514842,11.17674410332513,1.121649734490879,-147.9013974,80.20045760687366,29.72228187621226,0
138,frame000212.png,6.027954467211714,10.89961187117944,1.136761766333779,-147.7594825,80.16173061065696,29.85601033994732,0
139,frame000213.png,6.041637948108297,10.61944578411371,1.104708949213198,-148.300047,79.97706907,29.25308646045471,0
140,frame000214.png,6.054243247794036,10.32248307665385,1.110035869,-149.0329262,79.75459905935476,28.46383110483401,0
141,frame000215.png,6.052970094400468,10.04855183405116,1.128851932,-148.976929,79.41807316981667,28.03144294394546,0
142,frame000216.png,6.044567139828768,9.7699134913301,1.112597214,-148.9133797,79.31116707294868,27.93106410787684,0
143,frame000217.png,6.019755748354934,9.481792541278235,1.097894879356918,-148.4434519,79.20514142,28.13780549387373,0
144,frame000218.png,6.010276697121217,9.180349233824831,1.122691128670013,-149.5467864,78.83350081759419,26.84554405512295,0
145,frame000219.png,6.009402922360412,8.891669317186222,1.114886647215787,-149.5834182,78.70614558802014,26.76078617,0
146,frame000220.png,5.991027922503948,8.558459896373469,1.080100285150339,-149.2138222,78.68386015344923,26.84846936642349,0
147,frame000221.png,5.973332211409277,8.254412511884846,1.115027849,-149.5044522,78.54151499907289,26.30655905020997,0
148,frame000222.png,5.936625353905312,7.959044303731815,1.124397023783087,-148.4813335,78.49377077357606,26.92861466778277,0
149,frame000223.png,5.896668586785948,7.656918183545091,1.100918980828149,-147.8449458,78.87724563237505,27.79442704,0
150,frame000224.png,5.852462942103413,7.330826982096161,1.112597262712874,-147.7598575,78.93089372735729,28.16298986658949,0
151,frame000225.png,5.853958206858902,7.051636526351077,1.145174599892802,-148.3308061,78.83374198179358,28.28010215936756,0
152,frame000226.png,5.869320063022609,6.749990330418157,1.116231081,-147.5447803,79.01294166358632,29.72747806811817,0
153,frame000227.png,5.891066372939191,6.435052311296676,1.131327920265904,-147.9489234,78.71467819234925,30.04332929204053,0
154,frame000228.png,5.890975563583668,6.160919574135346,1.164582252840447,-147.2351893,78.46180903596107,30.91623239696637,0
155,frame000229.png,5.893047084073705,5.878121268243381,1.148176097368748,-147.1805575,78.24079738516214,31.46542279410055,0
156,frame000230.png,5.889044172885052,5.591617530498029,1.139072406,-146.5719683,78.03753776995612,32.90127462699094,0
157,frame000231.png,5.898374279496085,5.304276377459153,1.165213429576038,-147.6160339,77.63933388840807,32.91372339686897,0
158,frame000232.png,5.926277699500977,5.052655728468769,1.161110139104931,-148.7751983,77.87325287721066,31.86417422467624,0
159,frame000233.png,5.945986538,4.772092608078122,1.136903442465694,-149.0720559,78.22534485259611,32.01315270369907,0
160,frame000234.png,5.961296235077892,4.520551578358947,1.163463743171547,-148.7242635,78.5142643943582,32.19647664945482,0
161,frame000235.png,5.949402052448034,4.278760436,1.180340134309239,-147.6655732,78.39131399516356,32.51614002780826,0
162,frame000236.png,5.923788651,4.028866292666613,1.165550645144673,-146.885998,78.76268365303672,33.39519373528918,0
163,frame000237.png,5.886996804361296,3.741306027016793,1.160848213,-146.1012356,78.96323308892444,34.50018022547028,0
164,frame000238.png,5.862762761168474,3.488221762454755,1.184680173185786,-146.5222233,78.97384045171734,34.26374574810738,0
165,frame000239.png,5.868064841498549,3.253121320823189,1.174601515323287,-146.7698463,79.22855757608012,34.18379657444066,0
166,frame000240.png,5.891469996940222,2.976615439405552,1.163068820906142,-146.063661,79.50474626058998,35.03837429056695,0
167,frame000241.png,5.905064354417147,2.738896943000325,1.191744255,-144.2205005,79.8906529179937,36.90615331843204,0
168,frame000242.png,5.916581014346683,2.488610658619676,1.203237408059735,-144.7309158,79.91878389292204,36.35428195573225,0
169,frame000243.png,5.931581289401587,2.264796844767296,1.184963589702042,-143.3734828,80.54005888833007,38.15390732,0
170,frame000244.png,5.935800493139913,2.013471705372976,1.196646388467182,-142.7604663,80.84654084,39.06511460471089,0
171,frame000245.png,5.939555156190812,1.765866534574931,1.227919816076981,-142.2574934,81.18321619029287,39.65709391224941,0
172,frame000246.png,5.953981678487477,1.548198578105147,1.218708474603106,-142.3321987,81.40306629414995,39.42174298867063,0
173,frame000247.png,5.976891756963729,1.284839392541304,1.194427079279852,-142.2116778,81.55599776827366,39.17846827324318,0
174,frame000248.png,5.985937829726264,1.048022495832469,1.218623639506821,-141.5296486,81.7044324049021,39.50693842570574,0
175,frame000249.png,5.989158428268677,0.8210670041733268,1.227274032724367,-141.200839,81.47874492246375,38.80588754,0
176,frame000250.png,5.994763641651636,0.5807908167905369,1.206831107306255,-140.6302855,81.28299654103385,38.29800678583881,0
177,frame000251.png,5.982154039008433,0.3350841384745036,1.200098054961106,-137.9905891,81.28977556353637,40.01001398952961,0
178,frame000252.png,5.962297464,0.09329257314047856,1.218596191813235,-135.2251519,81.23759924263953,40.24201260116327,0
179,frame000253.png,5.961987950599768,-0.154787557,1.211077554662016,-136.1789796,80.83076847223948,37.26262929089564,0
180,frame000254.png,5.986770813251503,-0.41434533,1.194915343510151,-133.8277163,80.84199066863647,38.28577647144525,0
181,frame000255.png,6.037946997806749,-0.650023539,1.231638646781907,-131.5446946,80.93821290497966,40.38208652621527,0
182,frame000256.png,6.079038252720954,-0.849518807,1.245035392927769,-130.6856861,80.87252402594198,41.39692117687618,0
183,frame000257.png,6.144997162510512,-1.099000095,1.225702936369204,-131.1747629,80.73102867598192,41.27886722643682,0
184,frame000258.png,6.222313171325725,-1.356712319,1.226346290394618,-129.6709518,81.06983308810796,44.76112457135446,0
185,frame000259.png,6.285038789473351,-1.588587456,1.258424416034655,-130.1019345,81.38853358783727,45.57285368013951,0
186,frame000260.png,6.367009492146067,-1.816661111,1.246710312159903,-131.9854027,81.80873012725517,44.48351764,0
187,frame000261.png,6.468510798496331,-2.082594362,1.243497846107478,-131.0430466,82.21402498447219,45.54892355988597,0
188,frame000262.png,6.546147145867085,-2.31366537,1.289507366137919,-128.234655,82.62550148244954,48.61801105816711,0
189,frame000263.png,6.602962967442842,-2.546814912,1.293396863786721,-131.3964841,82.38887473961996,45.27924942596046,0
190,frame000264.png,6.662983209835186,-2.768084075,1.291720636945684,-130.9370673,82.88991895979694,46.17588950668935,0
191,frame000265.png,6.711666704586497,-3.021762863,1.306509118250232,-133.9504733,82.90656927376446,43.38272662524239,0
192,frame000266.png,6.766286701368667,-3.309377241,1.329689798942198,-136.243023,82.89019214114005,40.97295211435897,0
193,frame000267.png,6.835663572536287,-3.546770996,1.298641586345795,-139.9343688,82.70385372290411,37.25209651385386,0
194,frame000268.png,6.905444492190313,-3.800740566,1.278739085536535,-141.529976,82.52014505641863,35.35204835527674,0
195,frame000269.png,6.964471274110036,-4.027974451,1.309699420559504,-142.2995416,82.36348278,34.28904514851043,0
196,frame000270.png,7.008910437563191,-4.264583165,1.303400611970679,-143.4032616,81.84354523695336,32.99169549667123,0
197,frame000271.png,7.053225989333475,-4.514573918,1.274497625976032,-144.3691874,81.55306695,31.95076585862378,0
198,frame000272.png,7.090241619,-4.777368421,1.278298646429845,-143.962624,81.44802542245004,32.04091653521099,0
199,frame000273.png,7.132831443075689,-5.072616293,1.303276029028666,-146.1654961,80.83415190741516,29.15408334913405,0
200,frame000274.png,7.182261067587129,-5.297669073,1.281734416058766,-146.3457158,80.80672178502675,28.62415265405439,0
201,frame000275.png,7.237751404375176,-5.555200167,1.261846673794056,-146.0367153,80.84499096715068,28.24118307029569,0
202,frame000276.png,7.279696714,-5.794789501,1.289702772291193,-146.0059052,80.68899893678537,27.62162683482109,0
203,frame000277.png,7.298407331452841,-6.019457215,1.292194903705652,-144.8607626,80.59739753302662,28.22694340609689,0
204,frame000278.png,7.303041427252802,-6.289353697,1.269479327,-144.6590215,80.50721503147192,28.14854342041486,0
205,frame000279.png,7.301288767679287,-6.541317356,1.289552205,-143.3274921,80.660102810145,28.92181553192954,0
206,frame000280.png,7.322765822914965,-6.78058445,1.302283545,-144.8124265,80.39890144334562,27.25931398392129,0
207,frame000281.png,7.543875892,-5.396896839,1.432205117402397,-128.1801252,83.65114721700117,44.40536796915888,0
208,frame000282.png,7.56645313,-5.561098686,1.449960293,-129.1472537,83.44497348642719,43.09586708,0
209,frame000283.png,7.58408437,-5.656587212,1.455875771825357,-129.6323632,83.22826519866922,42.36951891728079,0
210,frame000284.png,7.592163877414839,-5.67788362,1.451154101359386,-129.5079068,83.06106695824587,42.35921457429659,0
211,frame000285.png,7.583203476267149,-5.627964473,1.451294245620741,-128.3586597,82.95880523096886,43.48549212959492,0
212,frame000286.png,7.565700273629036,-5.502781785,1.455172021718456,-126.1626158,82.90534749695844,45.76735655690106,0
213,frame000287.png,7.356641622503373,-6.875186734,1.314136418355831,-139.7973258,79.91700349570816,30.57972783,0
214,frame000288.png,7.356499700948815,-6.789820387,1.312383816832699,-139.1401761,79.76843730030937,30.54328184676373,0
215,frame000289.png,7.397281704305039,-6.668751723,1.324551897156978,-137.1888889,79.9939833045135,31.57293587339552,0
216,frame000290.png,7.473859207046308,-6.504228709,1.330482495426954,-134.4741147,80.30535032710166,33.43145364294227,0
217,frame000291.png,7.583570188240943,-6.303698829,1.324265960689807,-132.8060508,80.24524442901479,33.77274074589165,0
218,frame000292.png,7.664355241713716,-6.140222995,1.336404158,-131.9530352,80.11219861748198,33.52107871135149,0
219,frame000293.png,7.720999983775323,-5.953701657,1.352038483134589,-128.751435,80.25011870838807,35.21753341955139,0
220,frame000294.png,7.780354343239326,-5.750466489,1.335992869,-126.1711733,80.14486204524148,35.74604160143245,0
221,frame000295.png,7.824317445515378,-5.519907607,1.328794878354646,-122.6009183,79.57973679973568,37.10616374365191,0
222,frame000296.png,7.839629184903744,-5.449961855,1.333248050477397,-121.8123298,78.87026011801048,34.45463323896347,0
223,frame000297.png,8.106442660341132,-4.946485134,1.367132769,-113.8470231,79.98070512060143,41.54246440575137,0
224,frame000298.png,8.136892959664971,-4.924123613,1.360662737318933,-114.2327969,78.59252215250362,36.99507045599739,0
225,frame000299.png,8.158217918978023,-4.909612631,1.363710453437348,-112.3995166,78.37875978016972,35.84056735240471,0
226,frame000300.png,8.166385652802505,-4.897837895,1.366810843653645,-108.9811708,78.97110584792587,35.87318658371386,0
227,frame000301.png,8.118199671697829,-4.94591941,1.290476905702647,-106.6238713,79.97485389,32.51457261632243,0
228,frame000302.png,7.775128258929305,-5.343024968,1.152849705825192,-116.2796261,75.20735149486468,20.33212187291004,0
229,frame000303.png,8.680067007,-4.418004925,1.284616423576769,-107.5764312,79.49171927,31.27548033780858,0
230,frame000304.png,8.677059260510047,-4.60906431,1.323691867032331,-105.1774255,79.34697093577908,31.93015601843731,0
231,frame000305.png,8.809656691260733,-4.637573679,1.380484233055768,-104.6819534,78.69914871316082,33.74036393807118,0
232,frame000306.png,8.858444635,-4.922933324,1.370171432551615,-102.7992267,78.62608373518397,35.30182926447717,0
233,frame000307.png,8.934994933,-5.124440499,1.367900378149861,-100.1988485,78.84824516763946,37.46020247000705,0
234,frame000308.png,8.911607687311134,-5.29126381,1.412768330909641,-98.3442868,78.86843806306743,39.31839794006785,0
235,frame000309.png,9.015867925669008,-5.259401601,1.381309071947213,-97.79199624,79.04969063,41.15205763923329,0
236,frame000310.png,9.031505709659813,-5.461972772,1.405340962706523,-96.43273889,79.19962766477744,41.10028884690317,0
237,frame000311.png,9.067578040159097,-5.546391388,1.441780313866759,-95.62866441,79.21993837847275,40.42662880420128,0
238,frame000312.png,9.151445640776736,-5.549073564,1.448595682815075,-95.06354876,79.1302776,39.45888431,0
239,frame000313.png,9.21046569571326,-5.538543647,1.428011714382847,-93.82236947,79.16542828730428,38.99421418946823,0
240,frame000314.png,9.436257246574064,-5.34981979,1.388162107454618,-91.64771013,79.55177887681086,38.5829288,0
241,frame000315.png,9.416669553660324,-5.390884401,1.500008538554273,-92.30271035,78.67765731806418,35.74846891312429,0
242,frame000316.png,9.361571212576315,-5.305048101,1.435933755033958,-90.30958964,78.7259739832459,36.97991186246075,0
243,frame000317.png,9.551056997,-5.014366232,1.408026314,-89.97159087,78.49881226309007,37.27260387269585,0
249,frame000323.png,9.009527997214684,-5.197677442,1.418141802285224,-74.87095943,77.40482632,38.27064422096461,0
250,frame000324.png,9.455823475515247,-5.053494148,1.392584745155753,-70.50042241,77.1009755472108,37.33239883,0
